favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
81,SocialFlow,Andrew Yang still says SNL should not have fired comedian for racist comments https://t.co/tPfyL5KSFi https://t.co/cFemwvVSp9,,False,Sat Sep 21 20:00:20 +0000 2019,17,1175500026669359110
63,SocialFlow,John Legend and Chrissy Teigen have a favorite for president https://t.co/KUWZOz6gzz https://t.co/ZvQFit6dGs,,False,Mon Oct 28 19:55:03 +0000 2019,8,1188907048496484358
87,SocialFlow,The House Judiciary Committee wants former White House counsel Don McGahn's testimony about President Trump soon af… https://t.co/ZK12avsP5c,,False,Wed Nov 20 02:48:03 +0000 2019,35,1196983515117699073
698,Twitter Web App,"Rep. Ilhan Omar reacts to Trump saying the US is ""locked and loaded depending on verification"" of attack on Saudi o… https://t.co/3h0bxJx5B6",,False,Mon Sep 16 23:14:49 +0000 2019,156,1173737029206773760
189,SocialFlow,"Republican congressman calls new details revealed about President Trump in impeachment testimony ""alarming""… https://t.co/svqJLy6y0O",,False,Sun Nov 17 18:16:03 +0000 2019,71,1196129889918820353
104,SocialFlow,Cory Booker's campaign says he has crossed the fundraising threshold for the December debate https://t.co/16Q50rJ4yV https://t.co/u0NQ2OEMLw,,False,Fri Nov 22 02:15:09 +0000 2019,14,1197700009904529408
35,SocialFlow,Bernie Sanders: “Of course” I would use tariffs as President https://t.co/gglZ3R8l00 https://t.co/f30Wkx2ufA,,False,Sun Aug 25 16:40:08 +0000 2019,24,1165665170334633985
436,SocialFlow,"Jimmy Carter, the oldest living former U.S. president, is 95 today https://t.co/r0Ov2YBFaL https://t.co/LAio8zjyMb",,False,Wed Oct 02 01:10:09 +0000 2019,69,1179201873380827146
1280,SocialFlow,"President Trump doesn't think he's ""ever even heard of a Category 5"" hurricane. 

Four such storms hit the US since… https://t.co/g2jZxch1Om",,False,Sun Sep 01 20:03:08 +0000 2019,583,1168252973019013121
153,SocialFlow,"Miners union president: ""Coal's not back. Nobody saved the coal industry."" https://t.co/ECxDksn6c9 https://t.co/ZpWwjJH29j",,False,Thu Sep 05 21:46:05 +0000 2019,83,1169728431115948035
75,Twitter Media Studio,Amy Klobuchar: Restore methane regulations rolled back by President Trump #ClimateTownHall https://t.co/gYoeMgSPNV https://t.co/Qkt0Al3aYS,,False,Wed Sep 04 23:40:00 +0000 2019,30,1169394711712292865
38,SocialFlow,President Trump laments coverage as his aides concede that his visits to the mourning cities didn't go as planned… https://t.co/2o5iDhMuth,,False,Fri Aug 09 20:14:04 +0000 2019,15,1159920802910887937
33,SocialFlow,"FBI Director Christopher Wray claims Facebook's encryption plan would make the website a ""dream come true"" for chil… https://t.co/1iwDKELetX",,False,Sat Oct 05 21:30:09 +0000 2019,29,1180596058730024962
39,SocialFlow,President Trump awards Medal of Honor to Green Beret who fought in Afghanistan https://t.co/TlBNWrPF8Z https://t.co/FckaEVYPsp,,False,Wed Oct 30 22:39:04 +0000 2019,11,1189673098024488962
70,SocialFlow,Secretary of State Mike Pompeo's deputy overseeing Europe policy is next up in impeachment inquiry… https://t.co/aa3if5BDJL,,False,Fri Oct 25 23:45:05 +0000 2019,12,1187877773521674240
14,SocialFlow,"US and Taliban reach an agreement ""in principle"" on Afghanistan, envoy says https://t.co/FNxXIt6VD1 https://t.co/BqdYaJC1de",,False,Mon Sep 02 21:39:03 +0000 2019,10,1168639499783614466
39,SocialFlow,"Hate crimes remain at heightened levels, FBI report finds https://t.co/RLFDm7JdTy https://t.co/6kz0vus6uQ",,False,Thu Nov 14 19:57:39 +0000 2019,32,1195068295516508160
73,Twitter Media Studio,"Rep. Adam Schiff says he’s happy about John Bolton's firing “until we find out who comes next""… https://t.co/sCDhILOCZP",,False,Tue Sep 10 21:42:53 +0000 2019,14,1171539566248906753
117,SocialFlow,Deutsche Bank has two individuals' tax returns related to House's Trump subpoena https://t.co/ugvoKsUZLO https://t.co/pglJfKqA9Z,,False,Sat Sep 28 20:03:03 +0000 2019,44,1178037425739849730
20,SocialFlow,Trump prepares to face Dorian surrounded by acting officials https://t.co/buPtjuj7Uy https://t.co/nxyuCEPhPQ,,False,Fri Aug 30 21:00:10 +0000 2019,12,1167542549021519872
434,SocialFlow,"Democratic congressman to former Ambassador Marie Yovanovitch: I'm angry that ""the most powerful person on the face… https://t.co/URw9Wnz8ii",,False,Fri Nov 15 20:05:52 +0000 2019,108,1195432751744389121
27,SocialFlow,Bloomberg? Patrick? Few voters are asking for this. | Analysis https://t.co/zZIE6TWanD https://t.co/86HmzYQe2T,,False,Sun Nov 17 14:45:08 +0000 2019,3,1196076809399484421
67,SocialFlow,"""Anonymous"" book offers eye-popping insider details | Analysis https://t.co/H92VvPLPtA https://t.co/xYSfk7DNda",,False,Mon Nov 18 10:38:06 +0000 2019,21,1196377032688582656
79,SocialFlow,"""It's fundamentally unfair. I don't want to legitimize this,"" Republican Sen. Lindsey Graham said after slamming th… https://t.co/wNmuJdxpVX",,False,Thu Nov 14 15:44:06 +0000 2019,21,1195004488073039872
29,SocialFlow,Satellite images suggest North Korea is working to hide the launch of a missile submarine https://t.co/X9CYfJV05A https://t.co/Z4wHewkxrO,,False,Mon Sep 23 22:22:05 +0000 2019,34,1176260471932030983
30,SocialFlow,Kamala Harris tears up as she recalls her mother's cancer diagnosis https://t.co/3QXyIvF9zA https://t.co/qvO6mIWYd4,,False,Sat Sep 07 02:02:05 +0000 2019,7,1170155244040462337
68,SocialFlow,"Joe Biden still bests fellow Democrats on electability, polls show | Analysis https://t.co/bZWWIs5pd4 https://t.co/WV3U2qoCxT",,False,Sun Sep 08 11:03:05 +0000 2019,21,1170653779013902337
17,SocialFlow,Critics slam new Labor Department religious liberty proposal as discrimination https://t.co/hq0248dQeL https://t.co/cqLRgCYcuV,,False,Fri Aug 16 10:57:03 +0000 2019,8,1162317342325575680
16,SocialFlow,Ken Cuccinelli rewrites Statue of Liberty poem to make case for limiting immigration https://t.co/79soJdv1ET https://t.co/ggR9LWKgEh,,False,Tue Aug 13 17:40:07 +0000 2019,13,1161331611453075456
63,SocialFlow,Mississippi immigration raids thrust kids into adult roles. They're still children https://t.co/weIzhqigbU https://t.co/Vzyylb7Rb4,,False,Sun Aug 11 03:00:04 +0000 2019,39,1160385366026833920
56,SocialFlow,"Michael Bloomberg says he entered the 2020 race because of a ""greater risk"" of Donald Trump's reelection… https://t.co/yCn2GyKv2o",,False,Wed Nov 27 02:15:10 +0000 2019,14,1199511956312526848
558,Twitter Media Studio,"Gillibrand: ""I can talk to those white women in the suburbs that voted for Trump and explain to them ... that when… https://t.co/csRp5ql9IW",,False,Thu Aug 01 01:57:48 +0000 2019,124,1156745817774071808
4,SocialFlow,How the Koch brothers fundamentally changed modern politics | Analysis by CNN's Chris Cillizza… https://t.co/D7n6Evksbx,,False,Fri Aug 23 20:00:02 +0000 2019,5,1164990704063565824
63,SocialFlow,Pete Buttigieg: Trump administration's China tariffs “a fool's errand” https://t.co/kEvHF6OvR2 https://t.co/o62hEDsvL8,,False,Mon Aug 19 13:33:32 +0000 2019,15,1163443886322327553
23,SocialFlow,Defense Secretary Mark Esper appears to confirm death of Osama bin Laden's son https://t.co/irDz6KTTJm https://t.co/d5ok1kliFY,,False,Thu Aug 22 17:08:28 +0000 2019,10,1164585137511849985
49,SocialFlow,Trump's ouster of Navy secretary again dents the rule of law | Analysis https://t.co/ze5q4K56YB https://t.co/kygJe4rgyj,,False,Tue Nov 26 00:15:05 +0000 2019,24,1199119346292940801
33,SocialFlow,"President Trump: Impeachment inquiry is ""a great fraud"" https://t.co/XINk5DBgni https://t.co/tfbUqywW9V",,False,Mon Nov 18 14:34:06 +0000 2019,13,1196436421311188992
28,SocialFlow,President Trump says US may host next G7 at Trump National Doral Golf Resort https://t.co/AXpxiNJrRx https://t.co/AlqK4Hfu6D,,False,Tue Aug 27 12:07:06 +0000 2019,6,1166321235724312578
73,SocialFlow,Democrats wrap monumental week of hearings with an eye on drafting articles of impeachment | Analysis… https://t.co/ZzWHbT9lC9,,False,Fri Nov 22 11:51:06 +0000 2019,16,1197844951779958785
32,SocialFlow,Trump ratchets up anti-impeachment rhetoric as troubles mount | Analysis https://t.co/xFRSgM699c https://t.co/xNo7k39OFg,,False,Wed Oct 02 20:50:09 +0000 2019,10,1179498830229856256
20,SocialFlow,Why Joe Biden's attack on Elizabeth Warren as an elitist matters | Analysis by CNN's Chris Cillizza… https://t.co/yHvfIQkeAy,,False,Thu Nov 07 21:02:04 +0000 2019,12,1192547792272670720
73,SocialFlow,"Justice Ruth Bader Ginsburg declares her good health, but high-stakes scrutiny persists https://t.co/NK63E7wTBa https://t.co/1FWZE72mzP",,False,Fri Oct 04 01:45:10 +0000 2019,16,1179935462011617280
19,SocialFlow,"Is this heaven? No, it's the Iowa State Fair https://t.co/9CAvp9u17A https://t.co/3OlvA6aqmp",,False,Thu Aug 08 23:43:05 +0000 2019,5,1159611016466055170
406,TweetDeck,Democratic leaders Chuck Schumer and Nancy Pelosi demand President Trump take action on guns https://t.co/kxx6nNAlGy https://t.co/q3jnXjrICA,,False,Mon Sep 09 20:20:00 +0000 2019,114,1171156319358935045
31,SocialFlow,Donald Trump's story on skipping the G7 climate meeting makes no sense | Analysis by CNN's Chris Cillizza… https://t.co/8iOJs10f9G,,False,Tue Aug 27 07:05:06 +0000 2019,17,1166245233467764736
144,SocialFlow,An entire airport came to a halt to honor the remains of a returning Vietnam veteran https://t.co/0WXCaTYz4e https://t.co/3SQeEGxbFt,,False,Fri Aug 09 00:10:05 +0000 2019,34,1159617809891987457
50,SocialFlow,Want to get angry? Watch this House Republican fail to answer a simple question about Ukraine. | Analysis by CNN's… https://t.co/yDodhMzpBK,,False,Tue Oct 29 20:20:04 +0000 2019,35,1189275731500638208
497,Twitter Media Studio,"A new CNN poll shows that after five days of hearings, public opinion on whether President Trump should be impeache… https://t.co/Wh2IE3Yc0q",,False,Tue Nov 26 13:03:00 +0000 2019,210,1199312598375657472
43,SocialFlow,President Trump says he supports Senate impeachment trial if House moves ahead https://t.co/jT9lkYFigz https://t.co/kiRdPQQi5y,,False,Sun Nov 24 06:00:11 +0000 2019,11,1198481420110483457
72,SocialFlow,State Department foreign service officer resigns in blistering criticism of President Trump https://t.co/EM03iYZkz5 https://t.co/oLq1LffDpF,,False,Sat Aug 10 22:00:12 +0000 2019,28,1160309899835953153
189,SocialFlow,Democrats eye multiple articles of impeachment as some push to go beyond the Ukraine scandal https://t.co/6NiGnPGUn9 https://t.co/wqwdAClkCZ,,False,Tue Nov 26 02:45:05 +0000 2019,52,1199157097482596353
141,SocialFlow,"President Trump claims he's suing ""various people"" for violating confidentiality agreements https://t.co/kgGi2Us7ee https://t.co/ctdNIT8YLD",,False,Sat Aug 31 21:00:06 +0000 2019,74,1167904919136768006
17,SocialFlow,Supreme Court debates life without parole sentence in DC sniper case https://t.co/6B8GvLozyJ https://t.co/8RarzdtJYF,,False,Wed Oct 16 21:40:10 +0000 2019,7,1184584847148441600
15,SocialFlow,President Trump mulls legislative and executive options in the wake of two mass shootings https://t.co/xkvSpvqEUq https://t.co/jpEKIDebWh,,False,Thu Aug 08 23:27:05 +0000 2019,9,1159606990370430982
66,SocialFlow,"Dayton mayor ""at a loss"" for why President Trump aired his grievances following hospital visit… https://t.co/ULTHCZaWS4",,False,Fri Aug 09 01:15:07 +0000 2019,20,1159634176045473792
22,SocialFlow,Defense Secretary Mark Esper makes unannounced stop in Afghanistan https://t.co/ajNhdcJaH0 https://t.co/B1bepJeEfP,,False,Sun Oct 20 17:00:05 +0000 2019,13,1185963912887492608
31,SocialFlow,"Mitch McConnell: Strong legislative filibuster is needed to block ""whims of those on the far left'""… https://t.co/GiqMhjlrRf",,False,Fri Aug 23 05:00:04 +0000 2019,7,1164764218244997124
15,SocialFlow,"Joe Biden remains dominant over Dems nationwide, but an early state poll shows stiff competition… https://t.co/J6QU2GWCfJ",,False,Mon Sep 09 18:45:03 +0000 2019,4,1171132424811700230
80,SocialFlow,"Acting White House chief of staff Mick Mulvaney is on shaky ground in wake of whistleblower fallout, sources say… https://t.co/RPDP4Vyzuc",,False,Sun Sep 29 22:37:07 +0000 2019,22,1178438583134412801
25,TweetDeck,President Trump says he believes China is sincere in striking a new trade deal: “I believe they want to do a deal.… https://t.co/GfwAicon7s,,False,Mon Aug 26 15:08:52 +0000 2019,15,1166004592150290434
80,SocialFlow,Senior Interior official denied there was an ozone hole and compared undocumented immigrants to cancer… https://t.co/yEJpOyhCKG,,False,Tue Oct 08 20:47:03 +0000 2019,100,1181672375278022656
66,SocialFlow,"Mike Pence argued homosexuality was ""a choice"" or ""learned behavior"" during 1990s fight against gay rights ordinanc… https://t.co/I37AWJbvYJ",,False,Fri Sep 13 22:17:03 +0000 2019,41,1172635328710172676
47,SocialFlow,Why the Don McGahn ruling is a very big deal | Analysis by CNN's Chris Cillizza https://t.co/22iOzksCsu https://t.co/Oe0R8MmByq,,False,Wed Nov 27 10:30:09 +0000 2019,22,1199636520556216320
18,SocialFlow,"Employees at Epstein's prison cite mandatory overtime, 18-hour days as controversy brews https://t.co/txiUwHvguX https://t.co/VA3oymouDQ",,False,Tue Aug 13 10:35:03 +0000 2019,14,1161224638615212037
90,SocialFlow,"""Don't get discouraged"": Jimmy Carter's church prays for his recovery after hospitalization https://t.co/l1WFtnpZcl https://t.co/oJmqrrTCO2",,False,Wed Nov 13 23:01:09 +0000 2019,16,1194752087671922688
38,SocialFlow,President Trump sought to use new allies in debunking Russia investigation https://t.co/iot8HEfian https://t.co/NTK3AjQotf,,False,Thu Oct 03 00:50:08 +0000 2019,25,1179559220729012224
146,TweetDeck,Volker texts outline how Ukrainian investigation was linked to potential Trump-Zelensky meeting https://t.co/rcY562zIA5,,False,Fri Oct 04 03:34:57 +0000 2019,76,1179963087190990849
87,SocialFlow,Beto O'Rourke returning to campaign trail following El Paso shooting https://t.co/B8qtjBLcHd https://t.co/IMOVFVAQu4,,False,Wed Aug 14 13:37:03 +0000 2019,37,1161632829836603394
30,SocialFlow,"Joe Biden conflated details of several war stories into one during town hall, The Washington Post reports… https://t.co/XAlnYlpnoO",,False,Thu Aug 29 21:06:04 +0000 2019,21,1167181645952245768
316,SocialFlow,"State Department officer resigns: ""I can no longer justify … my complicity in the actions of this administration""… https://t.co/PdSvpehfUj",,False,Fri Aug 09 19:24:15 +0000 2019,171,1159908267847499780
35,SocialFlow,Rudy Giuliani says he spoke to Secretary of State Mike Pompeo last week about Giuliani's meeting with a Ukrainian o… https://t.co/CJKfUjYPsw,,False,Mon Sep 30 06:02:05 +0000 2019,20,1178550562134069248
24,SocialFlow,Trump lashes out at Democrats leading impeachment inquiry | Analysis https://t.co/wddAkFe4Fe https://t.co/k9L0rMtR2s,,False,Wed Oct 02 18:04:04 +0000 2019,8,1179457030672785408
16,SocialFlow,This is what President Trump's Cabinet looks like right now https://t.co/SEBi5u5n6I https://t.co/gVQWMKT0Zd,,False,Wed Sep 11 15:14:40 +0000 2019,14,1171804257718288384
36,SocialFlow,Seven hours in the air with Gordon Sondland after he implicated President Trump in his impeachment testimony… https://t.co/1Xkt9YqbUJ,,False,Mon Nov 25 14:32:09 +0000 2019,7,1198972646354046976
81,SocialFlow,"President Trump suggested shooting migrants in the legs, The New York Times reports https://t.co/1N6Xcv7Eqa https://t.co/7XBGgegZUd",,False,Tue Oct 01 23:25:07 +0000 2019,99,1179175439392268288
393,SocialFlow,"NEW: Prominent pro-Israel group AIPAC splits with Trump and Netanyahu, backs visit by Omar and Tlaib to Israel… https://t.co/BZYa26XNYo",,False,Thu Aug 15 18:28:48 +0000 2019,164,1162068638784008194
20,SocialFlow,"The Trump administration will move to speed up death penalty in mass murder cases, Attorney General William Barr sa… https://t.co/3dFOINkCS5",,False,Tue Aug 13 21:20:06 +0000 2019,15,1161386971115282435
118,SocialFlow,Federal judge ordered Iran to pay Washington Post journalist Jason Rezaian and his family $180 million for his 544… https://t.co/xRH4YPflkr,,False,Sat Nov 23 05:02:07 +0000 2019,26,1198104418153046016
20,SocialFlow,"Air Force temporarily grounds 100 C-130 aircraft due to ""atypical cracks"" https://t.co/RSlRShx2ht https://t.co/dhjDGIwyd5",,False,Fri Aug 09 02:00:07 +0000 2019,11,1159645503686139905
66,SocialFlow,Federal appeals court revives ethics lawsuit against Trump https://t.co/hnfotvihkF https://t.co/9YgKr4nYj5,,False,Sat Sep 14 18:00:20 +0000 2019,24,1172933113179234306
49,SocialFlow,Concerns about Facebook's political ad policy were brought to Mark Zuckerberg's dinner table https://t.co/5om4NAMHZx https://t.co/RbXazN2wmL,,False,Tue Nov 05 22:43:05 +0000 2019,24,1191848438155137035
1252,Twitter Media Studio,"House Intelligence Chairman Adam Schiff: The fact that Marie Yovanovitch ""had to endure yet another attack today, e… https://t.co/mCNNKkTemf",,False,Fri Nov 15 20:44:07 +0000 2019,373,1195442374987657216
14,SocialFlow,Confusion and frustration in tent courts along the Texas border https://t.co/w1mDZOQaoC https://t.co/xnrnrmHZNU,,False,Sat Sep 21 16:30:09 +0000 2019,8,1175447132788199424
16,SocialFlow,Elizabeth Warren tries again on Native American issue | Analysis by CNN's Chris Cillizza https://t.co/vRdULzvC21 https://t.co/4TEeugkaHn,,False,Sun Aug 18 23:01:06 +0000 2019,6,1163224329078890496
10,SocialFlow,"President Trump has called for red flag laws. In Colorado, the gun control policy sparked a backlash… https://t.co/bkl6kimTtD",,False,Wed Sep 11 16:42:30 +0000 2019,6,1171826360765112320
